model,weight_quant,cache_type_k,cache_type_v,n_ctx,example_id,domain,sub_domain,difficulty,length,predicted,expected,is_correct,ttft_s,decode_tokens_per_second,prompt_tokens,predicted_tokens
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,D,B,False,2.587567468988709,127.63572763333445,27426,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,A,B,False,1.7515920819714665,133.57251161193847,16621,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f95c18bb02136c067c52e1,Single-Document QA,Legal,hard,short,D,B,False,3.7389977209968492,125.22342108429787,36251,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,B,B,True,1.47000912996009,137.27910665621343,13174,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,1.7350818520062603,133.2389557396844,17240,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ed3e90821e116aacb1f82f,Code Repository Understanding,Code repo QA,easy,short,D,C,False,7.910982032015454,108.47016392553523,64818,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f8c6b4bb02136c067c4480,Multi-Document QA,Multi-news,hard,short,A,C,False,1.9611137190368026,132.8313415550399,13829,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,A,D,False,3.8871890240116045,122.99969346170145,36781,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ec7ba6821e116aacb1d114,Multi-Document QA,Academic,hard,short,A,C,False,4.355361156980507,120.71736292920681,39112,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,B,A,False,10.045431336970069,107.63076928251479,75900,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,2.2339981549885124,129.36728281204046,16594,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f6bcf3bb02136c067c2703,Multi-Document QA,Governmental,hard,short,A,A,True,1.2781261690543033,134.68381921222593,11085,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66fa7c81bb02136c067c6e09,Code Repository Understanding,Code repo QA,hard,short,D,B,False,10.62034272402525,102.8201643194751,80143,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,D,A,False,7.165672247996554,112.2965611810089,53398,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,671b2c67bb02136c067d50f7,Long-dialogue History Understanding,Agent history QA,hard,short,B,D,False,5.530322181002703,114.73019133948394,45131,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,11.694068302982487,105.26004164350397,85264,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,67246a00bb02136c067d759f,Single-Document QA,Event ordering,hard,medium,B,B,True,21.606662669044454,99.83804051205821,129541,9
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,18.758272394014057,126.83916793505834,116688,3
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,14.8245894240099,99.98336214364329,102590,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ebd2975a08c7b9b35e01e3,Single-Document QA,Academic,hard,medium,C,C,True,9.31226047698874,110.39440990306854,70220,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,14.67228245496517,100.61967570592957,99070,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,671b56cfbb02136c067d54e9,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,D,False,14.815148267021868,100.51774491580461,99482,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,15.213396288047079,99.82779705008859,101483,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ec1aef821e116aacb1aa1a,Multi-Document QA,Academic,hard,medium,A,C,False,8.20830452896189,112.64779522742973,64459,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,D,C,False,13.557594818004873,101.60262261769633,94373,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f3c806821e116aacb2ed77,Multi-Document QA,Financial,hard,medium,C,C,True,10.615180126973428,107.58725494481111,78683,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,6.643926755001303,115.18466892056666,55731,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,14.418934176035691,100.17028949213663,100703,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,67192e81bb02136c067d427f,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,15.584612151025794,98.34239899637595,102816,74
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,B,B,True,18.799080808006693,92.98122505669674,120135,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,18.89556932100095,94.4606921754814,116696,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,67239fd9bb02136c067d6ff7,Single-Document QA,Event ordering,easy,medium,D,A,False,21.488844892999623,90.15752209563647,130976,96
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,671a4444bb02136c067d4a40,Long-dialogue History Understanding,Dialogue history QA,hard,medium,B,B,True,15.964691776025575,98.90745893601847,103095,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,D,A,False,13.56909894803539,100.88057709995137,92853,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f41108821e116aacb30c41,Multi-Document QA,Financial,easy,medium,A,D,False,17.137542193988338,96.73467567810629,109738,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,D,A,False,12.880733494006563,103.43676740707458,90005,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,A,D,False,18.36685300001409,95.64144024053822,115585,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f950acbb02136c067c5021,Single-Document QA,Governmental,easy,medium,B,A,False,9.651646606973372,108.33035001705358,72374,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,67066b87bb02136c067cfaa3,Code Repository Understanding,Code repo QA,hard,long,B,B,True,16.04948109103134,97.76253632680182,105569,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f94f9ebb02136c067c4fde,Multi-Document QA,Governmental,hard,long,C,D,False,17.14806100295391,96.45686795506919,109090,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,6708ae87bb02136c067d1847,Code Repository Understanding,Code repo QA,hard,long,B,C,False,18.265618976030964,95.00306162210305,114175,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66fa2734bb02136c067c627a,Code Repository Understanding,Code repo QA,easy,long,B,A,False,19.499498574994504,94.53198910814238,119386,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f24538821e116aacb2865e,Multi-Document QA,Academic,hard,long,C,D,False,17.272608757019043,97.08752592161093,109651,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,18.012025188014377,95.2729719510416,116684,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,turbo4,131072,66f2adaf821e116aacb2aca9,Multi-Document QA,Academic,hard,long,C,B,False,17.625133287976496,96.54169545318783,111751,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,C,B,False,2.367022503982298,158.96493953743686,29987,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,1.363892711000517,163.96970659670626,16219,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f95c18bb02136c067c52e1,Single-Document QA,Legal,hard,short,C,B,False,2.7200291519984603,154.10880563267685,36118,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,A,B,False,1.2191481330082752,166.22340425531917,13335,10
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,1.3984747189679183,165.21714437655052,17774,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ed3e90821e116aacb1f82f,Code Repository Understanding,Code repo QA,easy,short,C,C,True,7.8889700139989145,142.5935993298101,79530,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f8c6b4bb02136c067c4480,Multi-Document QA,Multi-news,hard,short,C,C,True,1.6332094310200773,174.38787132354946,13608,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,D,D,True,2.708018975041341,274.2355683532154,36794,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ec7ba6821e116aacb1d114,Multi-Document QA,Academic,hard,short,A,C,False,3.965718445018865,154.3183829362448,47074,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,B,A,False,9.412401497014798,139.58119099832174,88493,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,2.029687019006815,171.3254702081069,17543,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f6bcf3bb02136c067c2703,Multi-Document QA,Governmental,hard,short,D,A,False,0.8613120410009287,174.91309005837724,11120,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66fa7c81bb02136c067c6e09,Code Repository Understanding,Code repo QA,hard,short,D,B,False,9.8127961109858,136.7411799268221,94158,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,A,A,True,5.803643274994101,150.5487383898107,57130,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,671b2c67bb02136c067d50f7,Long-dialogue History Understanding,Agent history QA,hard,short,B,D,False,4.009713492996525,259.4706798131811,45042,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,A,D,False,8.836254947003908,139.17294304021118,83652,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,13.847382535983343,217.67522855898997,117407,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,11.602069906017277,134.32482967611597,104666,25
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ebd2975a08c7b9b35e01e3,Single-Document QA,Academic,hard,medium,B,C,False,7.7795744179748,241.89646831156264,71404,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,11.518388430995401,225.8610954263128,99123,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,671b56cfbb02136c067d54e9,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,D,False,12.332410156959668,228.80677268047134,101281,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,12.1629311790457,135.45059545351612,100718,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ec1aef821e116aacb1aa1a,Multi-Document QA,Academic,hard,medium,A,C,False,6.4579916600487195,255.52574421873004,62962,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,C,C,True,10.355162388004828,138.1938708858983,93011,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f3c806821e116aacb2ed77,Multi-Document QA,Financial,hard,medium,C,C,True,9.035910642007366,141.81756942413205,82770,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,B,D,False,5.4625568719930016,152.9075733448651,56078,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,A,C,False,13.132218747981824,130.9866260608126,114046,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,67192e81bb02136c067d427f,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,12.836355787003413,225.30134054297622,104389,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,B,B,True,14.63262934499653,192.08605455243946,120131,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,16.202586457016878,201.2679883264567,117412,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,671a4444bb02136c067d4a40,Long-dialogue History Understanding,Dialogue history QA,hard,medium,?,B,False,11.914318183029536,122.23880368957457,104666,24
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,B,A,False,11.948935232998338,126.76869565906352,93625,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f41108821e116aacb30c41,Multi-Document QA,Financial,easy,medium,A,D,False,16.40055515099084,119.81230782260755,116471,116
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,D,A,False,12.879003379959613,133.41741409951064,94962,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,C,D,False,14.932856021972839,226.0397830018083,116753,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f950acbb02136c067c5021,Single-Document QA,Governmental,easy,medium,B,A,False,7.632733235019259,146.04769826545538,70752,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,67066b87bb02136c067cfaa3,Code Repository Understanding,Code repo QA,hard,long,D,B,False,15.067400435975287,222.59321090706734,121051,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f94f9ebb02136c067c4fde,Multi-Document QA,Governmental,hard,long,C,D,False,14.850840286002494,128.23556873977498,115677,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f24538821e116aacb2865e,Multi-Document QA,Academic,hard,long,C,D,False,12.657550831965636,130.28109163340937,110456,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,13.447668334003538,128.9437392274054,115257,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f2adaf821e116aacb2aca9,Multi-Document QA,Academic,hard,long,C,B,False,15.036103420017753,128.22041088631357,116367,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,C,B,False,2.329142728995066,137.8778445384216,29987,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,1.136862774961628,150.5386460930517,16219,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f95c18bb02136c067c52e1,Single-Document QA,Legal,hard,short,C,B,False,2.6573138960520737,134.22706185350793,36118,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,A,B,False,0.9798602379742078,170.4913560882463,13335,5
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,1.193748512014281,151.119643074293,17774,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ed3e90821e116aacb1f82f,Code Repository Understanding,Code repo QA,easy,short,B,C,False,7.982656127016526,102.23617675037521,79530,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f8c6b4bb02136c067c4480,Multi-Document QA,Multi-news,hard,short,C,C,True,1.154446764034219,154.144066898525,13608,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,D,D,True,2.6874854280031286,133.30028597076975,36794,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec7ba6821e116aacb1d114,Multi-Document QA,Academic,hard,short,A,C,False,3.797172198013868,124.72424249510848,47074,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,B,A,False,9.407192212995142,98.39546212428115,88493,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,1.4352245740010403,150.41128084606345,17543,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f6bcf3bb02136c067c2703,Multi-Document QA,Governmental,hard,short,D,A,False,0.7743840690236539,156.1476424755745,11120,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66fa7c81bb02136c067c6e09,Code Repository Understanding,Code repo QA,hard,short,D,B,False,10.217453146004118,94.75508401740828,94158,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,B,A,False,5.212366136955097,116.30791429924027,57130,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,671b2c67bb02136c067d50f7,Long-dialogue History Understanding,Agent history QA,hard,short,B,D,False,3.7129549089586362,125.13221978692329,45042,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,B,D,False,8.77511125098681,99.47975198454334,83652,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,14.555324787041172,152.67175572519085,117407,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,A,D,False,12.224134618998505,90.39024576260414,104666,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ebd2975a08c7b9b35e01e3,Single-Document QA,Academic,hard,medium,B,C,False,7.167374623008072,191.4425193835551,71404,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,11.414109379984438,167.44809109176154,99123,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,671b56cfbb02136c067d54e9,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,D,False,11.913263817026746,165.92002654720423,101281,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,11.713738819002174,93.21371272411044,100718,85
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec1aef821e116aacb1aa1a,Multi-Document QA,Academic,hard,medium,A,C,False,5.9586665910319425,195.69471624266143,62962,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,C,C,True,10.343449392996263,171.98383351964915,93011,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f3c806821e116aacb2ed77,Multi-Document QA,Financial,hard,medium,C,C,True,8.792876027000602,100.73639881540291,82770,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,A,D,False,5.178044427011628,117.33947893360829,56078,89
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,13.889920124027412,86.65704863694556,114046,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,67192e81bb02136c067d427f,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,12.710386332997587,158.09026954390959,104389,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,B,B,True,15.267073119000997,153.57444521231668,120131,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,15.01602526201168,155.8967963208356,117412,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,671a4444bb02136c067d4a40,Long-dialogue History Understanding,Dialogue history QA,hard,medium,?,B,False,12.144871878961567,93.36741243887353,104666,24
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,B,A,False,10.652508844970725,92.28777057260237,93625,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f41108821e116aacb30c41,Multi-Document QA,Financial,easy,medium,A,D,False,14.797872644965537,86.34864985065397,116471,93
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,A,A,True,10.724821946991142,122.77973315871326,94962,3
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,C,D,False,14.72453971504001,155.64202334630352,116753,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f950acbb02136c067c5021,Single-Document QA,Governmental,easy,medium,B,A,False,7.0655630140099674,108.48248262161479,70752,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,67066b87bb02136c067cfaa3,Code Repository Understanding,Code repo QA,hard,long,A,B,False,15.447696947026998,83.73795776205074,121051,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f94f9ebb02136c067c4fde,Multi-Document QA,Governmental,hard,long,C,D,False,14.758088862989098,84.82624205830876,115677,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f24538821e116aacb2865e,Multi-Document QA,Academic,hard,long,C,D,False,13.254420173994731,87.95806049727913,110456,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,14.11440262797987,86.7404366974392,115257,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f2adaf821e116aacb2aca9,Multi-Document QA,Academic,hard,long,C,B,False,14.708537472994067,86.31479003927323,116367,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,C,B,False,2.2976248409831896,122.41306759496575,29987,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,1.1692899700137787,136.12358319809596,16219,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f95c18bb02136c067c52e1,Single-Document QA,Legal,hard,short,C,B,False,2.6673578009940684,118.07562559326084,36118,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,A,B,False,0.9860519240028225,145.41858740384197,13335,10
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,1.1771042619948275,136.43684519641042,17774,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ed3e90821e116aacb1f82f,Code Repository Understanding,Code repo QA,easy,short,C,C,True,8.053136219037697,91.69895233946951,79530,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f8c6b4bb02136c067c4480,Multi-Document QA,Multi-news,hard,short,C,C,True,1.1650527060264722,238.18030248898415,13608,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,D,D,True,2.7042364469962195,204.87604998975618,36794,2
