model,weight_quant,cache_type_k,cache_type_v,n_ctx,example_id,domain,sub_domain,difficulty,length,predicted,expected,is_correct,ttft_s,decode_tokens_per_second,prompt_tokens,predicted_tokens
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,D,A,False,4.263998027003254,95.28786613245907,35925,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,C,C,True,4.024335189002159,96.16959508092522,34767,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,7.716175891997409,84.68504111524906,58063,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,2.1746594439973705,105.91993115204475,17774,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,D,D,True,4.173370641001384,98.63939287453687,36794,16
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,1.9837258889965597,105.27995420321992,17543,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,A,B,False,1.4553071749978699,113.43480592335933,13335,11
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,5.29298849600309,90.04122903463845,44935,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,1.8969781380001223,106.52312675336651,16219,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,4.259133618994383,94.48956074903647,37886,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,B,D,False,20.80836690000433,64.69407033357375,116066,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,A,D,False,13.599200682001538,74.23284989189841,83652,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,C,D,False,19.172148004996416,67.15550276386867,107333,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,?,D,False,18.748327054003312,67.58715442767145,104666,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,turbo4,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,?,B,False,17.092225915002928,68.64106247784584,101027,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,C,A,False,4.346693648003566,80.47333409196216,35925,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,C,C,True,4.0092006380000385,81.16414751330173,34767,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,7.684291100005794,71.78380512491503,58063,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,2.0347150650050025,93.31234777512016,17774,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,D,D,True,4.160767643996223,144.21690222094028,36794,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,1.9173903089977102,92.61738167767705,17543,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,A,B,False,1.3931281019977177,100.12315147631588,13335,10
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,5.287200762999419,77.01184418097301,44935,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,1.7859722640059772,93.09260168366698,16219,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,4.242644459998701,143.96775122372588,37886,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,A,D,False,21.01128933000291,54.34526480791708,116066,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,A,D,False,13.425105084003008,62.47632732909796,83652,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,C,D,False,19.16551756300032,56.07832038420659,107333,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,18.64956708099635,57.745055579616,104666,26
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,C,B,False,17.228022397997847,57.7044710596299,101027,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,C,A,False,4.410628848003398,79.8589491310972,35925,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,C,C,True,4.00752775699948,80.65212282058116,34767,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,7.802713822995429,69.19289194394727,58063,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,1.9905748429955565,93.10953099710852,17774,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,D,D,True,4.236430965996988,142.3588867535056,36794,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,1.882750375996693,93.03373563155733,17543,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,A,B,False,1.3963893729960546,101.06114199090449,13335,10
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,5.382278940000106,75.49097145674574,44935,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,1.7535328250014572,94.24584913301182,16219,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,D,C,False,4.307377425997402,79.41348180345535,37886,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,A,D,False,21.431555078997917,50.341793245468544,116066,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,A,D,False,13.53549047299748,59.12494162566798,83652,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,C,D,False,19.394340665996424,52.39268810919291,107333,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,18.879614504003257,52.54248141720208,104666,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,?,B,False,17.72809352299373,53.51915630395034,101027,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,C,A,False,3.1124032890074886,168.79261848780277,35925,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,D,C,False,2.7785716080106795,171.1252824235618,34767,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,5.166964031988755,169.63768218380244,58063,12
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,1.4332375529920682,300.16509079993995,17774,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,2.8414540140074678,287.3976145997988,36794,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,1.3409719010087429,181.84168692259937,17543,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.9672745290008606,184.5135473306079,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,3.527892163998331,277.2387025228722,44935,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,D,B,False,1.269271207987913,183.24588591511994,16219,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,2.8601764110062504,286.8617326448652,37886,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,14.226361711000209,143.25525175991316,116066,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,9.118573753003147,157.48031496062993,83652,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,B,D,False,12.965027034995728,245.51927326295112,107333,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,12.652460723998956,158.5288522511097,104666,6
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,D,B,False,11.590719041996635,140.2690212175351,101027,19
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,C,A,False,3.1357702980021713,154.5587588931661,35925,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,D,C,False,2.7224216909962706,156.4843827363495,34767,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,5.186260775008122,147.4056603773585,58063,12
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,1.3437968649959657,276.4722145424385,17774,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,2.8532101300079376,261.81437360911116,36794,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,1.2926857600104995,164.81104027956073,17543,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.946949006000068,167.06453259128835,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,3.5765756639884785,250.21894157387715,44935,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,D,B,False,1.2075466780079296,165.60918302919896,16219,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,2.8844878209929448,261.3695765812859,37886,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,14.535275324000395,112.05550949801759,116066,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,9.088572180000483,136.2831054376959,83652,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,C,D,False,13.078653507996933,199.8800719568259,107333,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,12.731695837006555,127.45889450652164,104666,6
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,D,B,False,11.846440478999284,120.8507895584918,101027,9
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,D,A,False,3.19402729900321,149.12262306693975,35925,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,C,C,True,2.7534149499988416,150.9754429006157,34767,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,5.261876851000125,138.3922771460688,58063,49
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,1.3077206129964907,271.5177844148792,17774,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,2.9012080450047506,253.7427048972342,36794,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,1.29194051399827,161.60983597864225,17543,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.9548751909896964,164.5445137902443,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,3.633254100990598,246.4268112370626,44935,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,D,B,False,1.1838546439976199,162.8161081098958,16219,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,2.9345474680012558,148.09278475755013,37886,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,14.757311944005778,106.73933836620432,116066,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,9.163599434992648,129.8532658096351,83652,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,C,D,False,13.21352238599502,110.69600110696001,107333,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,12.85105865499645,115.11807276997108,104666,15
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,D,B,False,12.025067024995224,112.61845834128849,101027,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,C,A,False,3.17880584600789,151.3297510743821,35925,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,D,C,False,2.781600255999365,153.3929808330677,34767,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,5.278123468000558,239.37761819269898,58063,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,1.3832104280008934,165.73848797295355,17774,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,2.905793313009781,150.8460933808027,36794,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,1.3472192280023592,162.83267797420885,17543,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.9719923760130769,,,
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,3.633269333993667,250.87807325639739,44935,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,?,B,False,1.223147949000122,166.6352055926941,16219,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,2.9374401090026367,175.9014951627089,37886,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,14.673166578009841,111.41295123333268,116066,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,9.240277392993448,124.76253692922357,83652,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,C,D,False,13.236607769998955,115.2673391795487,107333,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,C,D,False,12.897150874006911,118.11178624391397,104666,9
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,turbo4,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,D,B,False,11.960690171006718,117.49705568901467,101027,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,C,A,False,3.212180908987648,130.57613659896091,35925,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,C,C,True,2.779484301005141,131.99611776124232,34767,102
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,5.310072691005189,123.28936012822095,58063,12
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,1.3531231459928676,241.51672503320853,17774,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,2.9291498880047584,224.49208665394542,36794,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,1.305844453003374,141.81112752033272,17543,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.9623699660005514,144.40970839392713,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,3.666443492998951,215.95939963286904,44935,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,D,B,False,1.1943429719976848,142.70838211061238,16219,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,2.955780477001099,224.0896358543417,37886,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,14.8549312690011,93.3024171886378,116066,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,9.24668871400354,115.9823706796567,83652,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,C,D,False,13.344575469993288,169.14749661705008,107333,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,12.948539425007766,107.51339437704948,104666,6
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,D,B,False,12.116522775002522,100.68387586452597,101027,13
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,C,A,False,3.2053796440013684,146.64806069396613,35925,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,D,C,False,2.7718282400019234,148.72791158125656,34767,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,5.286514053994324,229.04260192395787,58063,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,1.3517182579962537,160.7232546459066,17774,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,2.9158265389996814,247.3716759431045,36794,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,1.3253947170014726,159.9606096998614,17543,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.9618920849898132,163.72997345783634,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,3.6510024260060163,242.83632831471587,44935,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,?,B,False,1.1935853530012537,161.70068697526233,16219,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,2.9497920729918405,173.24016862043078,37886,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,14.8116083379864,102.33376958432503,116066,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,9.214105516002746,117.11969724558263,83652,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,C,D,False,13.286186662007822,106.39960366147636,107333,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,12.921924050999223,106.07318718437013,104666,128
